trade_id,symbol,direction,entry_time,exit_time,entry_price,exit_price,exit_reason,lot_size,risk_usd,commission,gross_pnl,net_pnl,final_r,risk_pct_used,lot_multiplier,tp1_hit,tp2_hit,tp3_hit
USD_CAD_1269,USD_CAD,bullish,2025-03-16 21:00:00,2025-03-24 15:00:00,1.42932988,1.42935,TP1+Trail,5.81,6944.0,23.24,1458.24,1435.0,0.21,1.188,1.98,True,False,False
GBP_USD_1283,GBP_USD,bullish,2025-03-20 21:00:00,2025-03-28 11:00:00,1.29254624,1.29295,TP1+Trail,7.9,7005.58,31.6,1471.1717999999998,1439.5718,0.21,1.188,1.98,True,False,False
NAS100_USD_1290,NAS100_USD,bullish,2025-03-28 00:00:00,2025-03-30 22:00:00,19771.5455,19153.8,SL,9.77,6127.33,0.0,-6127.33,-6127.33,-1.0,1.0398,1.733,False,False,False
NAS100_USD_1291,NAS100_USD,bullish,2025-03-28 00:00:00,2025-03-31 00:00:00,19722.489,19052.6,SL,8.53,6126.18,0.0,-6126.18,-6126.18,-1.0,1.0398,1.733,False,False,False
SPX500_USD_1285,SPX500_USD,bearish,2025-03-24 00:00:00,2025-03-31 19:00:00,5741.637,5620.6,TP2+Trail,37.53,7023.79,0.0,5036.0574299999935,5036.0574299999935,0.7169999999999991,1.188,1.98,True,True,False
EUR_JPY_1276,EUR_JPY,bullish,2025-03-19 21:00:00,2025-04-01 11:00:00,161.032634,160.854,TP1+Trail,0.03,6997.84,0.12,1469.5464,1469.4264,0.21,1.188,1.98,True,False,False
GBP_JPY_1298,GBP_JPY,bullish,2025-03-31 21:00:00,2025-04-01 11:00:00,192.42594,192.33,TP1+Trail,0.03,5855.18,0.12,1229.5878,1229.4678000000001,0.21,1.0398,1.733,True,False,False
GBP_CAD_1299,GBP_CAD,bullish,2025-03-31 21:00:00,2025-04-01 14:00:00,1.84844,1.85164,TP1+Trail,3.79,6074.13,15.16,1275.5673,1260.4072999999999,0.21,1.0398,1.733,True,False,False
BTC_USD_1252,BTC_USD,bullish,2025-03-02 22:00:00,2025-04-01 15:00:00,88145.389125,85301.2,SAFETY_DAILY_DD_4.2%,0.44,5097.99,0.0,-1251.4425189660208,-1251.4425189660208,-0.24547763313894708,0.8662,1.4436666666666667,False,False,False
AUD_USD_1262,AUD_USD,bearish,2025-03-11 21:00:00,2025-04-01 15:00:00,0.632,0.62781,SAFETY_DAILY_DD_4.2%,5.54,6522.48,22.16,2878.5389061997844,2856.3789061997845,0.44132583100289835,1.1382,1.8970000000000002,True,False,False
AUD_USD_1266,AUD_USD,bearish,2025-03-12 21:00:00,2025-04-01 15:00:00,0.63325056,0.62781,SAFETY_DAILY_DD_4.2%,6.47,6836.98,25.88,3723.7947059803746,3697.9147059803745,0.5446549069882279,1.188,1.98,True,False,False
AUD_CAD_1278,AUD_CAD,bearish,2025-03-19 21:00:00,2025-04-01 15:00:00,0.90472204,0.89878,SAFETY_DAILY_DD_4.2%,6.44,6968.81,25.76,3950.7865053651026,3925.0265053651024,0.5669241241137443,1.188,1.98,True,False,False
AUD_CAD_1282,AUD_CAD,bullish,2025-03-20 21:00:00,2025-04-01 15:00:00,0.90102322,0.89878,SAFETY_DAILY_DD_4.2%,9.29,7010.06,37.16,-2083.9505610941787,-2121.1105610941786,-0.2972799892004032,1.188,1.98,False,False,False
XAG_USD_1284,XAG_USD,bullish,2025-03-21 00:00:00,2025-04-01 15:00:00,33.290000915527344,33.652,SAFETY_DAILY_DD_4.2%,1.07,7022.86,4.28,2733.6528181363014,2729.3728181363012,0.3892506497547013,1.188,1.98,True,False,False
EUR_NZD_1286,EUR_NZD,bullish,2025-03-27 21:00:00,2025-04-01 15:00:00,1.888929,1.89396,SAFETY_DAILY_DD_4.2%,2.89,6119.81,11.56,2230.2335488585754,2218.6735488585755,0.3644285605040966,1.0398,1.733,True,False,False
NZD_USD_1287,NZD_USD,bearish,2025-03-27 21:00:00,2025-04-01 15:00:00,0.57164,0.5702,SAFETY_DAILY_DD_4.2%,7.47,6123.01,29.88,1985.0239151782225,1955.1439151782224,0.32419086612274395,1.0398,1.733,True,False,False
AUD_NZD_1288,AUD_NZD,bearish,2025-03-27 21:00:00,2025-04-01 15:00:00,1.1012270400000002,1.10102,SAFETY_DAILY_DD_4.2%,8.79,6124.32,35.16,181.98802068512413,146.82802068512413,0.02971562894903012,1.0398,1.733,False,False,False
ETH_USD_1289,ETH_USD,bearish,2025-03-28 00:00:00,2025-04-01 15:00:00,2008.6372143554688,1918.75,SAFETY_DAILY_DD_4.2%,47.32,6126.43,0.0,4655.459952534077,4655.459952534077,0.7598976814448344,1.0398,1.733,True,True,False
CHF_JPY_1292,CHF_JPY,bearish,2025-03-30 21:00:00,2025-04-01 15:00:00,169.062622,169.263,SAFETY_DAILY_DD_4.2%,0.02,5341.4,0.08,-400.7563183281527,-400.8363183281527,-0.0750283293384043,1.089,1.815,False,False,False
GBP_JPY_1293,GBP_JPY,bullish,2025-03-30 21:00:00,2025-04-01 15:00:00,192.9695,193.046,SAFETY_DAILY_DD_4.2%,0.03,7677.5,0.12,229.50001154045,229.38001154045,0.02989254464870726,1.089,1.815,False,False,False
NZD_USD_1294,NZD_USD,bearish,2025-03-30 21:00:00,2025-04-01 15:00:00,0.57061792,0.5702,SAFETY_DAILY_DD_4.2%,4.5,6435.52,18.0,188.0639865814928,170.0639865814928,0.0292228113006397,1.089,1.815,False,False,False
USD_JPY_1295,USD_JPY,bullish,2025-03-30 21:00:00,2025-04-01 15:00:00,148.89335,149.408,SAFETY_DAILY_DD_4.2%,5.3,6426.29,21.2,2540.2857194503463,2519.0857194503465,0.39529584246125626,1.089,1.815,True,False,False
EUR_CAD_1296,EUR_CAD,bullish,2025-03-31 21:00:00,2025-04-01 15:00:00,1.54368,1.54615,SAFETY_DAILY_DD_4.2%,3.65,6062.26,14.6,1859.0818195143675,1844.4818195143675,0.3066648113928415,1.0398,1.733,True,False,False
EUR_NZD_1297,EUR_NZD,bullish,2025-03-31 21:00:00,2025-04-01 15:00:00,1.89336,1.89396,SAFETY_DAILY_DD_4.2%,2.42,6059.71,9.68,1366.9191240326622,1357.2391240326622,0.2255750067301343,1.0398,1.733,True,False,False
CAD_JPY_1300,CAD_JPY,bearish,2025-03-31 21:00:00,2025-04-01 15:00:00,104.151584,104.358,SAFETY_DAILY_DD_4.2%,0.03,6889.12,0.12,-619.2477347090278,-619.3677347090278,-0.08988778460950424,1.0398,1.733,False,False,False
EUR_AUD_1301,EUR_AUD,bullish,2025-03-31 21:00:00,2025-04-01 15:00:00,1.7191,1.72024,SAFETY_DAILY_DD_4.2%,3.25,6060.18,13.0,1513.4628685653133,1500.4628685653133,0.24973892996005287,1.0398,1.733,True,False,False
NAS100_USD_1302,NAS100_USD,bullish,2025-04-01 00:00:00,2025-04-01 15:00:00,19604.5,19445.2,SAFETY_DAILY_DD_4.2%,7.4,6066.19,0.0,-1178.8201623503742,-1178.8201623503742,-0.19432628426580345,1.0398,1.733,False,False,False
NAS100_USD_1313,NAS100_USD,bullish,2025-04-02 00:00:00,2025-04-02 20:00:00,19722.489,18975.0,SL,8.53,6057.64,0.0,-6057.64,-6057.64,-1.0,0.99,1.6500000000000001,False,False,False
EUR_GBP_1318,EUR_GBP,bearish,2025-04-02 21:00:00,2025-04-02 23:00:00,0.83830612,0.83588,TP2+Trail,11.72,5396.59,46.88,3869.355029999988,3822.475029999988,0.7169999999999978,0.891,1.485,True,True,False
NZD_USD_1323,NZD_USD,bearish,2025-04-02 21:00:00,2025-04-03 05:00:00,0.57659088,0.57574,TP1+Trail,6.7,5391.88,26.8,1132.2948,1105.4948,0.21,0.891,1.485,True,False,False
USD_JPY_1330,USD_JPY,bullish,2025-04-02 21:00:00,2025-04-03 05:00:00,149.009162,147.013,SL,4.19,5399.39,16.76,-5399.39,-5416.150000000001,-1.0,0.891,1.485,False,False,False
XAG_USD_1332,XAG_USD,bullish,2025-04-03 00:00:00,2025-04-03 05:00:00,33.15512839508057,33.2505,TP1+Trail,1.08,6340.34,4.32,1331.4714,1327.1514,0.21,1.0398,1.733,True,False,False
EUR_USD_1314,EUR_USD,bearish,2025-04-02 21:00:00,2025-04-03 06:00:00,1.08713324,1.09896,SL,4.77,5399.78,19.08,-5399.78,-5418.86,-1.0,0.891,1.485,False,False,False
USD_CHF_1321,USD_CHF,bearish,2025-04-02 21:00:00,2025-04-03 06:00:00,0.88196,0.86897,TP3,8.37,5393.65,33.48,7303.002099999999,7269.522099999999,1.3539999999999999,0.891,1.485,True,True,True
USD_CAD_1327,USD_CAD,bullish,2025-04-02 21:00:00,2025-04-03 06:00:00,1.43123388,1.41718,SL,6.87,5397.19,27.48,-5397.19,-5424.669999999999,-1.0,0.891,1.485,False,False,False
EUR_USD_1315,EUR_USD,bullish,2025-04-02 21:00:00,2025-04-03 08:00:00,1.0820965,1.10092,TP3,6.04,5400.0,24.16,7311.599999999999,7287.44,1.3539999999999999,0.891,1.485,True,True,True
NZD_USD_1322,NZD_USD,bearish,2025-04-02 21:00:00,2025-04-03 08:00:00,0.57061792,0.57964,SL,5.8,5394.55,23.2,-5394.55,-5417.75,-1.0,0.891,1.485,False,False,False
USD_CAD_1325,USD_CAD,bullish,2025-04-02 21:00:00,2025-04-03 08:00:00,1.43054,1.41316,SL,4.46,5393.22,17.84,-5393.22,-5411.06,-1.0,0.891,1.485,False,False,False
USD_CAD_1326,USD_CAD,bullish,2025-04-02 21:00:00,2025-04-03 08:00:00,1.43172,1.41316,SL,4.21,5398.96,16.84,-5398.96,-5415.8,-1.0,0.891,1.485,False,False,False
GBP_CHF_1317,GBP_CHF,bullish,2025-04-02 21:00:00,2025-04-03 09:00:00,1.13782286,1.13727,TP1+Trail,5.27,5392.12,21.08,1132.3452,1111.2652,0.21,0.891,1.485,True,False,False
EUR_CAD_1316,EUR_CAD,bullish,2025-04-02 21:00:00,2025-04-03 10:00:00,1.54181094,1.56136,TP3,3.7,5400.93,14.8,7312.859219999999,7298.059219999999,1.3539999999999999,0.891,1.485,True,True,True
XAU_USD_1331,XAU_USD,bullish,2025-04-03 00:00:00,2025-04-03 10:00:00,3061.5561884765625,3095.55,TP2+Trail,1.18,6341.1,4.72,4546.5687,4541.8487,0.7169999999999999,1.0398,1.733,True,True,False
GBP_USD_1337,GBP_USD,bullish,2025-04-03 21:00:00,2025-04-03 21:00:00,1.29228,1.31038,TP3,8.23,6907.84,32.92,9353.21536,9320.29536,1.3539999999999999,1.1382,1.8970000000000002,True,True,True
GBP_USD_1338,GBP_USD,bearish,2025-04-03 21:00:00,2025-04-03 21:00:00,1.29407,1.31038,SL,10.55,6908.24,42.2,-6908.24,-6950.44,-1.0,1.1382,1.8970000000000002,False,False,False
GBP_USD_1339,GBP_USD,bearish,2025-04-03 21:00:00,2025-04-03 21:00:00,1.29169,1.31038,SL,6.43,6910.42,25.72,-6910.42,-6936.14,-1.0,1.1382,1.8970000000000002,False,False,False
AUD_CHF_1329,AUD_CHF,bearish,2025-04-02 21:00:00,2025-04-04 04:00:00,0.5517122,0.53177,TP3,5.72,5394.12,22.88,7303.638479999999,7280.758479999999,1.3539999999999999,0.891,1.485,True,True,True
NZD_CHF_1324,NZD_CHF,bearish,2025-04-02 21:00:00,2025-04-04 07:00:00,0.50327256,0.48653,TP3,6.77,5396.1,27.08,7306.319399999999,7279.2393999999995,1.3539999999999999,0.891,1.485,True,True,True
CAD_CHF_1328,CAD_CHF,bearish,2025-04-02 21:00:00,2025-04-04 10:00:00,0.61567202,0.60025,TP3,8.38,5394.03,33.52,7303.5166199999985,7269.996619999998,1.3539999999999999,0.891,1.485,True,True,True
EUR_GBP_1319,EUR_GBP,bullish,2025-04-02 21:00:00,2025-04-04 11:00:00,0.83242444,0.84946,TP3,6.36,5395.62,25.44,7305.66948,7280.22948,1.3539999999999999,0.891,1.485,True,True,True
GBP_CAD_1335,GBP_CAD,bullish,2025-04-03 21:00:00,2025-04-04 16:00:00,1.84668,1.8324,SL,4.63,6910.67,18.52,-6910.67,-6929.1900000000005,-1.0,1.1382,1.8970000000000002,False,False,False
GBP_CAD_1336,GBP_CAD,bullish,2025-04-03 21:00:00,2025-04-04 16:00:00,1.8330434,1.8324,TP1+Trail,2.4,6902.0,9.6,1449.4199999999998,1439.82,0.21,1.1382,1.8970000000000002,True,False,False
GBP_JPY_1320,GBP_JPY,bearish,2025-04-02 21:00:00,2025-04-04 17:00:00,192.147668,189.992,TP2+Trail,0.01,3700.17,0.04,2653.0218900000023,2652.9818900000023,0.7170000000000006,0.891,1.485,True,True,False
EUR_JPY_1348,EUR_JPY,bullish,2025-04-06 21:00:00,2025-04-06 21:00:00,161.474,158.995,SL,0.03,5877.4,0.12,-5877.4,-5877.5199999999995,-1.0,1.089,1.815,False,False,False
EUR_JPY_1349,EUR_JPY,bullish,2025-04-06 21:00:00,2025-04-06 21:00:00,161.40335199999998,158.995,SL,0.04,7761.62,0.16,-7761.62,-7761.78,-1.0,1.089,1.815,False,False,False
EUR_CHF_1350,EUR_CHF,bullish,2025-04-06 21:00:00,2025-04-06 21:00:00,0.94493864,0.93353,SL,4.7,6847.4,18.8,-6847.4,-6866.2,-1.0,1.089,1.815,False,False,False
NZD_CAD_1340,NZD_CAD,bearish,2025-04-03 21:00:00,2025-04-07 12:00:00,0.8097941,0.79929,TP2+Trail,3.96,6907.4,15.84,4952.605799999996,4936.765799999996,0.7169999999999994,1.1382,1.8970000000000002,True,True,False
AUD_NZD_1341,AUD_NZD,bearish,2025-04-03 21:00:00,2025-04-07 14:00:00,1.0930142,1.083,TP2+Trail,5.66,6903.11,22.64,4949.529870000022,4926.889870000022,0.7170000000000032,1.1382,1.8970000000000002,True,True,False
GBP_AUD_1343,GBP_AUD,bullish,2025-04-03 21:00:00,2025-04-07 14:00:00,2.08029756,2.12297,TP2+Trail,1.57,6885.93,6.28,4937.211810000013,4930.931810000014,0.7170000000000019,1.1382,1.8970000000000002,True,True,False
BTC_USD_1345,BTC_USD,bearish,2025-04-06 21:00:00,2025-04-07 14:00:00,81693.404328125,79028.6,TP2+Trail,1.57,6834.95,0.0,4900.659150000003,4900.659150000003,0.7170000000000005,1.089,1.815,True,True,False
EUR_USD_1347,EUR_USD,bullish,2025-04-06 21:00:00,2025-04-07 15:00:00,1.09066,1.09115,TP1+Trail,4.0,6838.09,16.0,1435.9989,1419.9989,0.21,1.089,1.815,True,False,False
EUR_USD_1346,EUR_USD,bullish,2025-04-06 21:00:00,2025-04-08 14:00:00,1.08954168,1.09102,TP1+Trail,4.34,6837.43,17.36,1435.8603,1418.5003000000002,0.21,1.089,1.815,True,False,False
AUD_CHF_1342,AUD_CHF,bearish,2025-04-03 21:00:00,2025-04-08 19:00:00,0.54262442,0.5056,TP3,3.59,6902.61,14.36,9346.133939999998,9331.773939999997,1.3539999999999999,1.1382,1.8970000000000002,True,True,True
NZD_CHF_1334,NZD_CHF,bearish,2025-04-03 21:00:00,2025-04-08 22:00:00,0.4970727,0.4674,TP3,4.71,6901.41,18.84,9344.509139999998,9325.669139999998,1.3539999999999999,1.1382,1.8970000000000002,True,True,True
AUD_CAD_1333,AUD_CAD,bearish,2025-04-03 21:00:00,2025-04-09 00:00:00,0.8873882,0.84888,TP3,3.23,6914.12,12.92,9361.71848,9348.79848,1.3539999999999999,1.1382,1.8970000000000002,True,True,True
EUR_AUD_1344,EUR_AUD,bullish,2025-04-03 21:00:00,2025-04-09 00:00:00,1.74832602,1.84798,TP3,1.37,6910.07,5.48,9356.234779999999,9350.75478,1.3539999999999999,1.1382,1.8970000000000002,True,True,True
XAU_USD_1358,XAU_USD,bullish,2025-04-09 00:00:00,2025-04-09 00:00:00,3061.5561884765625,2980.495,SL,1.33,7684.05,5.32,-7684.05,-7689.37,-1.0,1.188,1.98,False,False,False
EUR_CAD_1353,EUR_CAD,bullish,2025-04-08 21:00:00,2025-04-09 04:00:00,1.54181094,1.57394,TP3,4.85,7606.11,19.4,10298.672939999999,10279.272939999999,1.3539999999999999,1.188,1.98,True,True,True
GBP_NZD_1352,GBP_NZD,bullish,2025-04-08 21:00:00,2025-04-09 13:00:00,2.2709746,2.28502,TP2+Trail,2.41,7594.16,9.64,5445.012719999981,5435.37271999998,0.7169999999999974,1.188,1.98,True,True,False
GBP_AUD_1356,GBP_AUD,bullish,2025-04-08 21:00:00,2025-04-09 13:00:00,2.08386,2.11024,TP2+Trail,1.46,7608.62,5.84,5455.380540000011,5449.540540000011,0.7170000000000014,1.188,1.98,True,True,False
GBP_AUD_1355,GBP_AUD,bullish,2025-04-08 21:00:00,2025-04-09 14:00:00,2.08029756,2.12707,TP2+Trail,1.66,7580.21,6.64,5435.010570000012,5428.370570000012,0.7170000000000016,1.188,1.98,True,True,False
BTC_USD_1357,BTC_USD,bearish,2025-04-09 00:00:00,2025-04-09 17:00:00,81693.404328125,82187.2,TP2+Trail,1.91,7707.23,0.0,5526.083910000002,5526.083910000002,0.7170000000000003,1.188,1.98,True,True,False
GBP_USD_1363,GBP_USD,bullish,2025-04-09 21:00:00,2025-04-09 21:00:00,1.29873026,1.28216,SL,6.21,8223.73,24.84,-8223.73,-8248.57,-1.0,1.188,1.98,False,False,False
USD_CAD_1351,USD_CAD,bearish,2025-04-06 21:00:00,2025-04-11 00:00:00,1.4293924,1.39492,TP3,5.58,6848.13,22.32,9272.36802,9250.04802,1.3539999999999999,1.089,1.815,True,True,True
BTC_USD_1365,BTC_USD,bearish,2025-04-10 00:00:00,2025-04-11 08:00:00,81693.404328125,81588.8,TP1+Trail,1.6,6758.42,0.0,1419.2682,1419.2682,0.21,0.99,1.6500000000000001,True,False,False
NZD_USD_1361,NZD_USD,bearish,2025-04-09 21:00:00,2025-04-14 06:00:00,0.57199596,0.58854,SL,5.03,8231.45,20.12,-8231.45,-8251.570000000002,-1.0,1.188,1.98,False,False,False
NZD_USD_1362,NZD_USD,bearish,2025-04-09 21:00:00,2025-04-14 06:00:00,0.5699637200000001,0.58854,SL,4.43,8229.88,17.72,-8229.88,-8247.599999999999,-1.0,1.188,1.98,False,False,False
CAD_CHF_1364,CAD_CHF,bearish,2025-04-09 21:00:00,2025-04-14 12:00:00,0.6017351799999999,0.59367,TP2+Trail,6.15,8231.83,24.6,5902.222109999999,5877.622109999998,0.7169999999999999,1.188,1.98,True,True,False
GBP_CAD_1371,GBP_CAD,bullish,2025-04-14 21:00:00,2025-04-14 21:00:00,1.84628506,1.8304,SL,2.67,4144.6,10.68,-4144.6,-4155.280000000001,-1.0,0.6065,1.0108333333333335,False,False,False
EUR_NZD_1369,EUR_NZD,bullish,2025-04-14 21:00:00,2025-04-15 12:00:00,1.90846244,1.90682,TP1+Trail,0.99,4145.24,3.96,870.5003999999999,866.5403999999999,0.21,0.6065,1.0108333333333335,True,False,False
NZD_CAD_1366,NZD_CAD,bearish,2025-04-10 21:00:00,2025-04-15 15:00:00,0.80735694,0.82484,SL,3.58,6781.08,14.32,-6781.08,-6795.4,-1.0,0.99,1.6500000000000001,False,False,False
AUD_USD_1359,AUD_USD,bearish,2025-04-09 21:00:00,2025-04-21 03:00:00,0.62183312,0.64246,SL,4.02,8225.46,16.08,-8225.46,-8241.539999999999,-1.0,1.188,1.98,False,False,False
AUD_USD_1360,AUD_USD,bearish,2025-04-09 21:00:00,2025-04-21 03:00:00,0.6197741400000001,0.64246,SL,3.6,8220.5,14.4,-8220.5,-8234.9,-1.0,1.188,1.98,False,False,False
BTC_USD_1373,BTC_USD,bullish,2025-04-21 00:00:00,2025-04-22 15:00:00,85149.537703125,91070.3,TP3,2.21,6682.59,0.0,9048.226859999999,9048.226859999999,1.3539999999999999,0.99,1.6500000000000001,True,True,True
CHF_JPY_1384,CHF_JPY,bearish,2025-04-30 21:00:00,2025-05-01 07:00:00,174.815868,174.566,TP1+Trail,0.04,7913.49,0.16,1661.8328999999999,1661.6728999999998,0.21,1.0398,1.733,True,False,False
USD_JPY_1380,USD_JPY,bullish,2025-04-28 21:00:00,2025-05-02 00:00:00,142.37,145.873,TP3,5.82,6937.08,23.28,9392.80632,9369.526319999999,1.3539999999999999,1.0398,1.733,True,True,True
GBP_NZD_1383,GBP_NZD,bullish,2025-04-30 21:00:00,2025-05-02 09:00:00,2.2382345600000004,2.23928,TP1+Trail,2.77,6925.77,11.08,1454.4117,1443.3317000000002,0.21,1.0398,1.733,True,False,False
EUR_CHF_1389,EUR_CHF,bullish,2025-05-01 21:00:00,2025-05-02 09:00:00,0.93134344,0.93401,TP1+Trail,7.08,7277.29,28.32,1528.2309,1499.9109,0.21,1.089,1.815,True,False,False
NZD_CAD_1379,NZD_CAD,bearish,2025-04-28 21:00:00,2025-05-02 11:00:00,0.8268526,0.8211,TP2+Trail,8.15,6927.65,32.6,4967.1250499999915,4934.525049999991,0.7169999999999987,1.0398,1.733,True,True,False
GBP_NZD_1377,GBP_NZD,bullish,2025-04-27 21:00:00,2025-05-02 12:00:00,2.2333258600000003,2.23356,TP1+Trail,2.44,6935.51,9.76,1456.4571,1446.6971,0.21,1.0398,1.733,True,False,False
NZD_CAD_1394,NZD_CAD,bearish,2025-05-04 21:00:00,2025-05-05 05:00:00,0.82621084,0.82626,TP1+Trail,9.23,8165.82,36.92,1714.8221999999998,1677.9021999999998,0.21,1.188,1.98,True,False,False
EUR_JPY_1392,EUR_JPY,bullish,2025-05-04 21:00:00,2025-05-05 20:00:00,162.660978,162.607,TP1+Trail,0.05,8579.49,0.2,1801.6928999999998,1801.4928999999997,0.21,1.188,1.98,True,False,False
USD_JPY_1375,USD_JPY,bullish,2025-04-23 21:00:00,2025-05-06 12:00:00,142.628,142.52,TP1+Trail,2.85,6921.54,11.4,1453.5234,1442.1234,0.21,1.0398,1.733,True,False,False
USD_JPY_1378,USD_JPY,bullish,2025-04-27 21:00:00,2025-05-06 13:00:00,142.355154,142.47,TP1+Trail,3.1,6926.36,12.4,1454.5356,1442.1355999999998,0.21,1.0398,1.733,True,False,False
GBP_CAD_1393,GBP_CAD,bullish,2025-05-04 21:00:00,2025-05-06 16:00:00,1.83954,1.83961,TP1+Trail,6.18,8156.48,24.72,1712.8608,1688.1408,0.21,1.188,1.98,True,False,False
AUD_USD_1397,AUD_USD,bullish,2025-05-06 21:00:00,2025-05-07 09:00:00,0.6425,0.64684,TP2+Trail,11.35,8257.76,45.4,5920.813919999977,5875.413919999977,0.7169999999999972,1.188,1.98,True,True,False
NZD_USD_1396,NZD_USD,bullish,2025-05-05 21:00:00,2025-05-07 19:00:00,0.5944782000000001,0.5945,TP1+Trail,10.28,8203.31,41.12,1722.6951,1681.5751,0.21,1.188,1.98,True,False,False
AUD_USD_1398,AUD_USD,bullish,2025-05-06 21:00:00,2025-05-07 19:00:00,0.64314404,0.64308,TP1+Trail,8.47,8254.26,33.88,1733.3946,1699.5146,0.21,1.188,1.98,True,False,False
GBP_USD_1386,GBP_USD,bullish,2025-04-30 21:00:00,2025-05-08 07:00:00,1.32707016,1.32906,TP1+Trail,4.28,6930.21,17.12,1455.3441,1438.2241000000001,0.21,1.0398,1.733,True,False,False
ETH_USD_1376,ETH_USD,bearish,2025-04-27 21:00:00,2025-05-08 15:00:00,1847.860892089844,2051.63,SL,31.01,6931.55,0.0,-6931.55,-6931.55,-1.0,1.0398,1.733,False,False,False
USD_JPY_1391,USD_JPY,bearish,2025-05-01 21:00:00,2025-05-08 15:00:00,145.147392,145.471,TP1+Trail,2.98,7289.07,11.92,1530.7046999999998,1518.7846999999997,0.21,1.089,1.815,True,False,False
XAU_USD_1404,XAU_USD,bullish,2025-05-08 00:00:00,2025-05-08 17:00:00,3300.46890234375,3308.39,TP1+Trail,0.79,8361.26,3.16,1755.8645999999999,1752.7045999999998,0.21,1.188,1.98,True,False,False
XAU_USD_1405,XAU_USD,bullish,2025-05-08 00:00:00,2025-05-08 19:00:00,3296.60009765625,3306.635,TP1+Trail,0.82,8384.05,3.28,1760.6504999999997,1757.3704999999998,0.21,1.188,1.98,True,False,False
BTC_USD_1368,BTC_USD,bullish,2025-04-13 21:00:00,2025-05-09 07:00:00,83404.8359375,103656.5,TP3,0.64,6666.37,0.0,9026.264979999998,9026.264979999998,1.3539999999999999,0.9532,1.588666666666667,True,True,True
ETH_USD_1402,ETH_USD,bullish,2025-05-08 00:00:00,2025-05-09 08:00:00,1951.4417871093751,2412.09,TP3,35.1,8367.11,0.0,11329.066939999999,11329.066939999999,1.3539999999999999,1.188,1.98,True,True,True
CAD_CHF_1388,CAD_CHF,bearish,2025-04-30 21:00:00,2025-05-12 07:00:00,0.60131116,0.60519,TP1+Trail,5.72,6937.57,22.88,1456.8897,1434.0096999999998,0.21,1.0398,1.733,True,False,False
BTC_USD_1403,BTC_USD,bullish,2025-05-08 00:00:00,2025-05-12 18:00:00,97658.357203125,101610.7,TP2+Trail,1.56,8377.15,0.0,6006.416550000004,6006.416550000004,0.7170000000000004,1.188,1.98,True,True,False
EUR_JPY_1354,EUR_JPY,bearish,2025-04-08 21:00:00,2025-05-12 21:00:00,160.600638,164.563,SAFETY_DAILY_DD_4.3%,0.02,8976.82,0.08,-7924.723286515452,-7924.803286515452,-0.8827985062099332,1.188,1.98,False,False,False
BTC_USD_1367,BTC_USD,bullish,2025-04-13 21:00:00,2025-05-12 21:00:00,84544.618171875,102507.5,SAFETY_DAILY_DD_4.3%,0.56,6570.37,0.0,7494.187403401992,7494.187403401992,1.1406035586126797,0.9532,1.588666666666667,True,True,False
AUD_CAD_1370,AUD_CAD,bearish,2025-04-14 21:00:00,2025-05-12 21:00:00,0.8873882,0.89074,SAFETY_DAILY_DD_4.3%,1.88,4154.01,7.52,-630.1378021294616,-637.6578021294616,-0.1516938577734434,0.6065,1.0108333333333335,False,False,False
NZD_JPY_1372,NZD_JPY,bearish,2025-04-14 21:00:00,2025-05-12 21:00:00,84.996616,86.913,SAFETY_DAILY_DD_4.3%,0.02,4819.13,0.08,-3832.7696321556127,-3832.8496321556127,-0.795323975936655,0.6065,1.0108333333333335,False,False,False
NZD_CHF_1374,NZD_CHF,bearish,2025-04-22 21:00:00,2025-05-12 21:00:00,0.49228624,0.49544,SAFETY_DAILY_DD_4.3%,3.72,6929.84,14.88,-1173.1982818196034,-1188.0782818196035,-0.16929659008283068,1.0398,1.733,False,False,False
EUR_CAD_1381,EUR_CAD,bullish,2025-04-29 21:00:00,2025-05-12 21:00:00,1.56128614,1.55028,SAFETY_DAILY_DD_4.3%,2.49,6925.75,9.96,-2740.5283216693842,-2750.4883216693843,-0.39570130623678074,1.0398,1.733,False,False,False
NAS100_USD_1382,NAS100_USD,bullish,2025-04-30 00:00:00,2025-05-12 21:00:00,19722.489,19722.489,SAFETY_DAILY_DD_4.3%,2.96,6931.08,0.0,0.0,0.0,0.0,1.0398,1.733,False,False,False
AUD_JPY_1385,AUD_JPY,bearish,2025-04-30 21:00:00,2025-05-12 21:00:00,92.783594,94.528,SAFETY_DAILY_DD_4.3%,0.02,6360.15,0.08,-3488.811679590985,-3488.891679590985,-0.5485423582134046,1.0398,1.733,False,False,False
AUD_NZD_1387,AUD_NZD,bearish,2025-04-30 21:00:00,2025-05-12 21:00:00,1.08078,1.08768,SAFETY_DAILY_DD_4.3%,5.09,6927.57,20.36,-3512.099233084374,-3532.4592330843743,-0.506974196303231,1.0398,1.733,False,False,False
AUD_NZD_1390,AUD_NZD,bearish,2025-05-01 21:00:00,2025-05-12 21:00:00,1.08202144,1.08768,SAFETY_DAILY_DD_4.3%,5.91,7278.25,23.64,-3344.210738259221,-3367.850738259221,-0.45948005884096055,1.089,1.815,False,False,False
